date(shamsi),number of buy,number of sell,avg price buy,avg price sell
1398/05/28,117,0,8400,0
1398/06/03,700,0,4900,0
1398/06/09,0,1500,0,2895
1398/06/09,0,500,0,2895
1398/06/09,250,0,11000,0
1398/06/09,300,0,12777,0
1398/06/09,350,0,12358,0
1398/06/10,0,100,0,69754
1398/06/10,0,1000,0,2279
1398/06/10,0,110,0,15770
1398/06/10,0,300,0,15403
1398/06/10,0,300,0,9795
1398/06/10,0,3000,0,1433
1398/06/10,100,0,29250,0
1398/06/10,103,0,25996,0
1398/06/10,150,0,27999,0
1398/06/10,150,0,28101,0
1398/06/10,1500,0,3500,0
1398/06/10,200,0,19990,0
1398/06/10,47,0,25996,0
1398/06/11,1000,0,9100,0
1398/06/11,1500,0,4550,0
1398/06/11,1500,0,8900,0
1398/06/11,2000,0,2245,0
1398/06/11,2000,0,2245,0
1398/06/11,2000,0,5400,0
1398/06/11,2117,0,8900,0
1398/06/11,383,0,8900,0
1398/06/16,0,2000,0,5480
1398/06/16,113,0,31600,0
1398/06/16,113,0,31600,0
1398/06/16,113,0,31600,0
1398/06/16,113,0,31600,0
1398/06/16,48,0,31600,0
1398/06/17,1000,0,18200,0
1398/06/17,1000,0,7125,0
1398/06/17,12,0,20330,0
1398/06/17,1500,0,4416,0
1398/06/17,2000,0,5003,0
1398/06/17,292,0,20700,0
1398/06/17,423,0,20700,0
1398/06/17,471,0,20699,0
1398/06/17,500,0,17860,0
1398/06/17,600,0,1714,0
1398/06/17,72,0,19956,0
1398/06/17,730,0,20700,0
1398/06/17,900,0,11930,0
1398/06/20,1000,0,13700,0
1398/06/20,1000,0,8448,0
1398/06/20,1877,0,5302,0
1398/06/20,30,0,28908,0
1398/06/20,328,0,28910,0
1398/06/20,4100,0,2462,0
1398/06/20,42,0,28908,0
1398/06/20,437,0,22808,0
1398/06/20,506,0,17702,0
1398/06/20,600,0,2461,0
1398/06/20,94,0,17702,0
1398/06/23,0,1500,0,3690
1398/06/23,0,1500,0,4352
1398/06/23,0,300,0,13050
1398/06/23,0,31,0,26550
1398/06/23,0,400,0,8798
1398/06/23,0,53,0,26204
1398/06/23,0,66,0,26550
1398/06/23,0,700,0,5509
1398/06/23,1137,0,4381,0
1398/06/23,156,0,35910,0
1398/06/23,199,0,25500,0
1398/06/23,502,0,13900,0
1398/06/23,5963,0,1669,0
1398/06/23,6124,0,1638,0
1398/06/23,644,0,15480,0
1398/06/23,67,0,35910,0
1398/06/23,905,0,5516,0
1398/06/23,996,0,8000,0
1398/06/24,0,200,0,18390
1398/06/24,0,4000,0,9290
1398/06/24,139,0,35999,0
1398/06/24,21310,0,470,0
1398/06/24,263,0,19000,0
1398/06/26,2361,0,4215,0
1398/06/26,6534,0,1555,0
1398/06/27,10000,0,1538,0
1398/06/27,1163,0,5262,0
1398/06/27,1166,0,8577,0
1398/06/27,1265,0,7921,0
1398/06/27,13500,0,1485,0
1398/06/27,19084,0,524,0
1398/06/27,410,0,24432,0
1398/06/27,4712,0,3838,0
1398/06/27,499,0,3838,0
1398/06/27,738,0,5262,0
1398/06/27,926,0,10810,0
1398/06/27,9582,0,1538,0
1398/06/30,1943,0,5400,0
1398/06/30,300,0,33360,0
1398/06/31,1257,0,7961,0
1398/06/31,15,0,27500,0
1398/06/31,1523,0,13127,0
1398/06/31,1588,0,12769,0
1398/06/31,275,0,36550,0
1398/06/31,310,0,33361,0
1398/06/31,380,0,27802,0
1398/07/01,0,150,0,60900
1398/07/01,0,300,0,18275
1398/07/01,0,5000,0,465
1398/07/01,116,0,38099,0
1398/07/01,149,0,38100,0
1398/07/01,4540,0,4408,0
1398/07/01,515,0,19451,0
1398/07/01,720,0,13831,0
1398/07/02,0,4000,0,2895
1398/07/02,280,0,35620,0
1398/07/02,386,0,25909,0
1398/07/02,4319,0,2315,0
1398/07/02,900,0,11170,0
1398/07/02,905,0,11005,0
1398/07/03,0,350,0,14490
1398/07/03,104,0,21825,0
1398/07/03,117,0,21825,0
1398/07/03,1492,0,1990,0
1398/07/03,17,0,21825,0
1398/07/03,218,0,21831,0
1398/07/03,2269,0,4386,0
1398/07/03,3100,0,3241,0
1398/07/03,385,0,26223,0
1398/07/06,1436,0,6930,0
1398/07/06,2123,0,4687,0
1398/07/06,417,0,23850,0
1398/07/08,0,644,0,15920
1398/07/08,3756,0,2650,0
1398/07/08,967,0,10286,0
1398/07/09,1266,0,7861,0
1398/07/09,1266,0,7861,0
1398/07/09,1495,0,6666,0
1398/07/09,1541,0,6459,0
1398/07/09,269,0,37076,0
1398/07/09,279,0,36100,0
1398/07/09,307,0,32386,0
1398/07/09,308,0,32390,0
1398/07/09,3872,0,2570,0
1398/07/09,3901,0,2570,0
1398/07/10,0,10555,0,650
1398/07/10,0,1265,0,10300
1398/07/10,0,29839,0,650
1398/07/10,1368,0,7276,0
1398/07/10,1487,0,6690,0
1398/07/10,1528,0,6510,0
1398/07/10,228,0,43501,0
1398/07/10,374,0,26800,0
1398/07/10,456,0,21800,0
1398/07/10,483,0,20610,0
1398/07/10,597,0,10000,0
1398/07/13,1951,0,3061,0
1398/07/13,2390,0,4165,0
1398/07/13,3639,0,2735,0
1398/07/13,651,0,3051,0
1398/07/16,1018,0,9780,0
1398/07/16,176,0,10120,0
1398/07/16,1896,0,5185,0
1398/07/16,2234,0,3560,0
1398/07/16,8,0,3560,0
1398/07/16,808,0,10120,0
1398/07/17,275,0,6250,0
1398/07/20,1700,0,5900,0
1398/07/20,672,0,14802,0
1398/07/21,65,0,23000,0
1398/07/28,555,0,17920,0
1398/07/29,0,2000,0,3200
1398/07/29,0,300,0,13860
1398/07/29,0,345,0,16100
1398/07/30,0,996,0,9991
1398/08/01,173,0,2160,0
1398/08/11,0,275,0,9380
1398/08/11,0,2805,0,12950
1398/08/11,27,0,29240,0
1398/08/11,56,0,29240,0
1398/08/11,62,0,29240,0
1398/08/11,65,0,29240,0
1398/08/11,65,0,29240,0
1398/08/11,65,0,29240,0
1398/08/18,0,1000,0,6827
1398/08/18,3355,0,5934,0
1398/08/18,3716,0,5356,0
1398/08/18,3738,0,5325,0
1398/08/19,2097,0,9488,0
1398/08/19,2982,0,5623,0
1398/08/19,558,0,5623,0
1398/08/19,923,0,21553,0
1398/08/20,0,2685,0,7160
1398/08/21,0,300,0,31835
1398/08/21,2131,0,9344,0
1398/08/22,0,1000,0,1630
1398/08/22,0,1000,0,4480
1398/08/22,0,2000,0,4599
1398/08/22,0,20325,0,1630
1398/08/22,0,2105,0,1630
1398/08/22,0,2534,0,1630
1398/08/22,0,400,0,27600
1398/08/22,0,500,0,4480
1398/08/22,0,5705,0,1630
1398/08/22,2276,0,7432,0
1398/08/22,240,0,82950,0
1398/08/22,402,0,7432,0
1398/08/25,0,1528,0,5390
1398/08/25,0,1943,0,5400
1398/08/25,0,20034,0,1676
1398/08/25,0,405,0,28999
1398/08/25,0,4540,0,4350
1398/08/25,0,555,0,18199
1398/08/25,1031,0,19400,0
1398/08/27,0,1100,0,2381
1398/08/27,0,1104,0,6950
1398/08/27,0,2000,0,2381
1398/08/27,0,235,0,6950
1398/08/27,0,923,0,21023
1398/08/28,904,0,22000,0
1398/08/29,0,19550,0,2128
1398/08/29,0,335,0,8145
1398/08/29,0,683,0,8145
1398/08/29,0,967,0,7399
1398/08/29,1000,0,2122,0
1398/08/29,587,0,2123,0
1398/08/29,8188,0,2123,0
1398/09/03,0,1487,0,5745
1398/09/04,0,1500,0,20000
1398/09/04,0,2123,0,5020
1398/09/04,0,250,0,11411
1398/09/04,0,4700,0,2481
1398/09/05,0,1384,0,8550
1398/09/05,0,1826,0,13977
1398/09/05,0,240,0,84051
1398/09/05,0,3355,0,5730
1398/09/05,0,3738,0,5150
1398/09/05,0,7256,0,7120
1398/09/05,0,747,0,8550
1398/09/05,0,812,0,33810
1398/09/05,2649,0,7514,0
1398/09/06,162,0,87366,0
1398/09/06,240,0,82881,0
1398/09/06,261,0,21785,0
1398/09/06,452,0,22105,0
1398/09/06,515,0,38607,0
1398/09/06,65,0,87366,0
1398/09/06,665,0,21450,0
1398/09/09,0,1137,0,4400
1398/09/09,0,1257,0,7954
1398/09/09,0,502,0,14240
1398/09/09,10515,0,1915,0
1398/09/09,1560,0,5700,0
1398/09/09,1933,0,5700,0
1398/09/09,2052,0,9700,0
1398/09/09,2071,0,9703,0
1398/09/09,2155,0,8385,0
1398/09/09,2377,0,8376,0
1398/09/09,246,0,8385,0
1398/09/09,2782,0,7189,0
1398/09/09,2847,0,6793,0
1398/09/09,2939,0,6805,0
1398/09/09,3795,0,5260,0
1398/09/09,83,0,6793,0
1398/09/10,1061,0,18600,0
1398/09/11,0,374,0,36906
1398/09/11,1244,0,8000,0
1398/09/11,2174,0,7873,0
1398/09/11,3170,0,6279,0
1398/09/11,354,0,7873,0
1398/09/11,3564,0,5600,0
1398/09/11,400,0,11080,0
1398/09/11,438,0,11080,0
1398/09/11,771,0,25810,0
1398/09/11,924,0,12927,0
1398/09/11,975,0,11079,0
1398/09/16,0,1368,0,5749
1398/09/16,0,1436,0,6700
1398/09/16,0,1896,0,4763
1398/09/16,0,2242,0,3583
1398/09/16,0,228,0,45800
1398/09/16,0,2806,0,4790
1398/09/16,0,35,0,13044
1398/09/16,0,385,0,24533
1398/09/16,0,386,0,21999
1398/09/16,0,393,0,13059
1398/09/16,0,40,0,25146
1398/09/16,0,443,0,25146
1398/09/16,0,456,0,19143
1398/09/16,0,549,0,5350
1398/09/16,0,573,0,19198
1398/09/16,0,607,0,13059
1398/09/16,0,637,0,13044
1398/09/16,0,869,0,22447
1398/09/16,340,0,29310,0
1398/09/16,697,0,14356,0
1398/09/17,0,282,0,17320
1398/09/17,0,5572,0,4650
1398/09/17,0,779,0,17320
1398/09/17,1368,0,14553,0
1398/09/17,140,0,24892,0
1398/09/17,1465,0,24901,0
1398/09/17,1889,0,10537,0
1398/09/17,205,0,98970,0
1398/09/17,2071,0,9620,0
1398/09/17,214,0,93000,0
1398/09/17,342,0,29115,0
1398/09/17,826,0,12039,0
1398/09/19,0,161,0,95198
1398/09/19,0,284,0,95198
1398/09/19,0,3831,0,17900
1398/09/23,0,106,0,19840
1398/09/23,0,110,0,20330
1398/09/23,0,114,0,43542
1398/09/23,0,152,0,43541
1398/09/23,0,1700,0,5110
1398/09/23,0,1825,0,11005
1398/09/23,0,2484,0,26503
1398/09/23,0,265,0,37752
1398/09/23,0,341,0,11005
1398/09/23,0,512,0,8489
1398/09/23,0,618,0,3600
1398/09/23,0,85,0,8500
1398/09/23,0,9,0,45669
1398/09/23,0,923,0,20330
1398/09/23,200,0,27549,0
1398/09/23,3744,0,7230,0
1398/09/23,403,0,7230,0
1398/09/23,4223,0,2824,0
1398/09/23,6144,0,4950,0
1398/09/23,6350,0,2810,0
1398/09/23,899,0,27550,0
1398/09/23,922,0,32478,0
1398/09/24,0,1877,0,5750
1398/09/24,0,2000,0,13200
1398/09/24,0,989,0,13200
1398/09/24,1635,0,12171,0
1398/09/24,187,0,106190,0
1398/09/24,4291,0,4638,0
1398/09/24,619,0,48480,0
1398/09/24,816,0,24650,0
1398/09/25,0,4147,0,6750
1398/09/25,2800,0,7401,0
1398/09/25,758,0,26401,0
1398/09/26,0,2269,0,3197
1398/09/26,0,2532,0,7000
1398/09/26,0,341,0,32500
1398/09/26,0,500,0,32500
1398/09/26,0,7359,0,5995
1398/09/26,0,81,0,32500
1398/09/26,1277,0,22842,0
1398/09/26,7156,0,4172,0
1398/09/27,1137,0,26254,0
1398/09/27,11626,0,4280,0
1398/09/27,141,0,7101,0
1398/09/27,5100,0,5855,0
1398/09/30,0,100,0,10689
1398/09/30,0,100,0,10689
1398/09/30,0,101,0,85004
1398/09/30,0,12,0,85004
1398/09/30,0,120,0,85000
1398/09/30,0,13,0,85000
1398/09/30,0,14,0,85004
1398/09/30,0,15,0,85003
1398/09/30,0,15,0,85003
1398/09/30,0,15,0,85004
1398/09/30,0,197,0,29820
1398/09/30,0,20,0,85003
1398/09/30,0,21,0,85004
1398/09/30,0,270,0,10689
1398/09/30,0,300,0,10689
1398/09/30,0,334,0,30380
1398/09/30,0,3383,0,10689
1398/09/30,0,583,0,10689
1398/09/30,0,66,0,29807
1398/09/30,0,789,0,29805
1398/09/30,0,927,0,30380
1398/09/30,0,95,0,85003
1398/09/30,1174,0,8479,0
1398/09/30,139,0,6094,0
1398/09/30,173,0,6094,0
1398/09/30,173,0,6094,0
1398/09/30,173,0,6094,0
1398/09/30,173,0,6094,0
1398/09/30,173,0,6094,0
1398/09/30,173,0,6094,0
1398/09/30,173,0,6094,0
1398/09/30,173,0,6094,0
1398/09/30,1744,0,6094,0
1398/09/30,2650,0,11270,0
1398/09/30,3936,0,3351,0
1398/09/30,4974,0,3351,0
1398/09/30,6890,0,2889,0
1398/10/01,1000,0,15851,0
1398/10/01,200,0,15851,0
1398/10/01,200,0,15851,0
1398/10/01,200,0,15851,0
1398/10/01,299,0,15851,0
1398/10/01,326,0,24700,0
1398/10/01,762,0,24670,0
1398/10/03,1,0,8330,0
1398/10/03,1,0,8330,0
1398/10/03,1000,0,44400,0
1398/10/03,1003,0,8330,0
1398/10/03,1101,0,8330,0
1398/10/03,11956,0,8330,0
1398/10/03,123,0,8330,0
1398/10/03,123,0,8330,0
1398/10/03,134,0,8330,0
1398/10/03,1448,0,8330,0
1398/10/03,1517,0,8330,0
1398/10/03,1517,0,8330,0
1398/10/03,15333,0,8330,0
1398/10/03,158,0,8330,0
1398/10/03,1617,0,8330,0
1398/10/03,1633,0,8330,0
1398/10/03,1633,0,8330,0
1398/10/03,183,0,8330,0
1398/10/03,1954,0,8330,0
1398/10/03,1954,0,8330,0
1398/10/03,1958,0,8330,0
1398/10/03,1962,0,8330,0
1398/10/03,1962,0,8330,0
1398/10/03,207,0,8330,0
1398/10/03,207,0,8330,0
1398/10/03,21147,0,2331,0
1398/10/03,21535,0,2332,0
1398/10/03,245,0,8330,0
1398/10/03,249,0,8330,0
1398/10/03,254,0,8330,0
1398/10/03,28455,0,3498,0
1398/10/03,3010,0,8330,0
1398/10/03,3572,0,8330,0
1398/10/03,3754,0,8330,0
1398/10/03,3754,0,8330,0
1398/10/03,42737,0,2335,0
1398/10/03,434,0,8330,0
1398/10/03,4487,0,8330,0
1398/10/03,460,0,8330,0
1398/10/03,471,0,8330,0
1398/10/03,523,0,8330,0
1398/10/03,526,0,8330,0
1398/10/03,5287,0,5060,0
1398/10/03,5836,0,8330,0
1398/10/03,597,0,8330,0
1398/10/03,6000,0,5060,0
1398/10/03,676,0,8330,0
1398/10/03,721,0,8330,0
1398/10/03,7370,0,8330,0
1398/10/03,7370,0,8330,0
1398/10/03,75463,0,2638,0
1398/10/03,783,0,8330,0
1398/10/03,800,0,44400,0
1398/10/03,815,0,8330,0
1398/10/03,8384,0,5060,0
1398/10/04,0,1623,0,10458
1398/10/04,0,2500,0,10458
1398/10/04,0,2583,0,8496
1398/10/04,0,3639,0,3000
1398/10/04,0,6663,0,5900
1398/10/04,100,0,14399,0
1398/10/04,100,0,14631,0
1398/10/04,1000,0,14631,0
1398/10/04,1000,0,3494,0
1398/10/04,1049,0,23400,0
1398/10/04,11062,0,3500,0
1398/10/04,1133,0,27900,0
1398/10/04,1170,0,11950,0
1398/10/04,124,0,2324,0
1398/10/04,13239,0,3495,0
1398/10/04,13712,0,14518,0
1398/10/04,1404,0,9400,0
1398/10/04,14348,0,2650,0
1398/10/04,16344,0,6090,0
1398/10/04,16381,0,6090,0
1398/10/04,1663,0,14398,0
1398/10/04,1668,0,14631,0
1398/10/04,18463,0,2678,0
1398/10/04,1849,0,14399,0
1398/10/04,19031,0,2615,0
1398/10/04,19141,0,2600,0
1398/10/04,2000,0,11950,0
1398/10/04,20000,0,2650,0
1398/10/04,2100,0,23600,0
1398/10/04,211,0,47250,0
1398/10/04,2127,0,14398,0
1398/10/04,21295,0,2337,0
1398/10/04,215,0,36570,0
1398/10/04,216,0,36570,0
1398/10/04,225,0,44206,0
1398/10/04,22528,0,2639,0
1398/10/04,2300,0,36569,0
1398/10/04,2700,0,16299,0
1398/10/04,2704,0,36750,0
1398/10/04,274,0,3500,0
1398/10/04,2829,0,14405,0
1398/10/04,2917,0,14630,0
1398/10/04,3123,0,14398,0
1398/10/04,3142,0,16200,0
1398/10/04,35,0,14631,0
1398/10/04,35707,0,2743,0
1398/10/04,36486,0,2728,0
1398/10/04,387,0,2743,0
1398/10/04,3989,0,49906,0
1398/10/04,399,0,23199,0
1398/10/04,4000,0,3500,0
1398/10/04,4080,0,14405,0
1398/10/04,415,0,14629,0
1398/10/04,4257,0,3507,0
1398/10/04,42705,0,2324,0
1398/10/04,42737,0,2329,0
1398/10/04,428,0,16200,0
1398/10/04,42811,0,2325,0
1398/10/04,42848,0,2330,0
1398/10/04,4900,0,14399,0
1398/10/04,500,0,2743,0
1398/10/04,506,0,14631,0
1398/10/04,510,0,3499,0
1398/10/04,555,0,2648,0
1398/10/04,6079,0,16299,0
1398/10/04,6106,0,16302,0
1398/10/04,6117,0,16272,0
1398/10/04,6193,0,16329,0
1398/10/04,63,0,14399,0
1398/10/04,650,0,27900,0
1398/10/04,6544,0,3496,0
1398/10/04,69,0,14630,0
1398/10/04,6912,0,14400,0
1398/10/04,697,0,23699,0
1398/10/04,81938,0,3500,0
1398/10/04,843,0,27400,0
1398/10/04,862,0,3500,0
1398/10/04,9184,0,9400,0
1398/10/04,92,0,14631,0
1398/10/04,973,0,27400,0
1398/10/04,9858,0,3500,0
1398/10/04,9945,0,3500,0
1398/10/04,995,0,11950,0
1398/10/07,0,904,0,27094
1398/10/07,100,0,48287,0
1398/10/07,11699,0,17017,0
1398/10/07,1378,0,48390,0
1398/10/07,151,0,48287,0
1398/10/07,1624,0,16495,0
1398/10/07,1694,0,16495,0
1398/10/07,1800,0,2766,0
1398/10/07,212,0,48287,0
1398/10/07,24498,0,2766,0
1398/10/07,27195,0,5528,0
1398/10/07,2822,0,16495,0
1398/10/07,31,0,48287,0
1398/10/07,3637,0,2766,0
1398/10/07,50,0,2766,0
1398/10/07,533,0,48286,0
1398/10/07,6000,0,2766,0
1398/10/07,6143,0,16201,0
1398/10/07,669,0,148586,0
1398/10/07,828,0,48285,0
1398/10/07,8816,0,5528,0
1398/10/08,13665,0,9690,0
1398/10/08,16009,0,10968,0
1398/10/08,1838,0,9690,0
1398/10/08,2172,0,10968,0
1398/10/08,2438,0,24800,0
1398/10/08,4000,0,12409,0
1398/10/08,4927,0,9690,0
1398/10/08,524,0,9690,0
1398/10/08,5601,0,24800,0
1398/10/08,96,0,12409,0
1398/10/09,0,1000,0,22800
1398/10/09,0,1046,0,43940
1398/10/09,0,1472,0,43940
1398/10/09,0,158,0,43940
1398/10/09,0,1836,0,22949
1398/10/09,0,280,0,43940
1398/10/09,0,41,0,43940
1398/10/09,0,816,0,22800
1398/10/09,0,925,0,22949
1398/10/09,0,945,0,22800
1398/10/09,17466,0,25900,0
1398/10/09,19687,0,14488,0
1398/10/09,21538,0,14488,0
1398/10/09,22679,0,4279,0
1398/10/09,35501,0,4400,0
1398/10/09,5626,0,25900,0
1398/10/09,9743,0,4400,0
1398/10/10,0,1200,0,5019
1398/10/10,0,15000,0,5019
1398/10/10,0,191,0,5015
1398/10/10,0,3280,0,5019
1398/10/10,0,815,0,15944
1398/10/10,137,0,50650,0
1398/10/10,233,0,10480,0
1398/10/10,259,0,10312,0
1398/10/10,4166,0,10440,0
1398/10/10,4760,0,10480,0
1398/10/10,527,0,10312,0
1398/10/10,603,0,168717,0
1398/10/10,653,0,50804,0
1398/10/18,0,2840,0,11222
1398/10/18,0,32219,0,20688
1398/10/18,0,4234,0,47421
1398/10/18,0,5204,0,22417
1398/10/18,0,54057,0,2466
1398/10/18,0,5421,0,11222
1398/10/21,0,15,0,147790
1398/10/21,0,261,0,147790
1398/10/21,0,80,0,147790
1398/10/21,0,9,0,147790
1398/11/06,0,10,0,148001
1398/11/06,0,100,0,148000
1398/11/06,0,100,0,148001
1398/11/06,0,12,0,148001
1398/11/06,0,134,0,148000
1398/11/06,0,16,0,148000
1398/11/06,0,235,0,5347
1398/11/06,0,500,0,148000
1398/11/06,0,70,0,148000
1398/11/06,0,73,0,148001
1398/11/06,0,79,0,148000
1398/11/07,0,1137,0,36193
1398/11/07,14155,0,42183,0
1398/11/08,0,1152,0,5009
1398/11/08,0,1500,0,5009
1398/11/08,0,200,0,5009
1398/11/08,0,273,0,5009
1398/11/08,0,32886,0,5009
1398/11/08,50,0,14000,0
1398/11/12,0,1000,0,9720
1398/11/12,0,10359,0,9720
1398/11/12,0,115,0,9720
1398/11/12,0,1359,0,38220
1398/11/12,0,1492,0,3018
1398/11/12,0,150,0,9720
1398/11/12,0,15006,0,9720
1398/11/12,0,1742,0,25650
1398/11/12,0,200,0,9720
1398/11/12,0,280,0,37417
1398/11/12,0,2800,0,7580
1398/11/12,0,2835,0,9720
1398/11/12,0,3009,0,37415
1398/11/12,0,4000,0,9720
1398/11/12,0,4468,0,9720
1398/11/12,0,5472,0,9720
1398/11/12,0,609,0,26980
1398/11/12,0,784,0,9720
1398/11/12,0,787,0,38527
1398/11/12,0,984,0,12855
1398/11/12,100,0,704,0
1398/11/12,10000,0,577,0
1398/11/12,12259,0,704,0
1398/11/12,12259,0,704,0
1398/11/12,13175,0,704,0
1398/11/12,14217,0,3500,0
1398/11/12,14427,0,3502,0
1398/11/12,1630,0,6522,0
1398/11/12,20000,0,704,0
1398/11/12,23561,0,704,0
1398/11/12,28896,0,704,0
1398/11/12,30000,0,577,0
1398/11/12,36500,0,704,0
1398/11/12,37735,0,705,0
1398/11/12,38911,0,2570,0
1398/11/12,4012,0,576,0
1398/11/12,41523,0,576,0
1398/11/12,41523,0,576,0
1398/11/12,41523,0,576,0
1398/11/12,41523,0,576,0
1398/11/12,4187,0,11941,0
1398/11/12,44575,0,705,0
1398/11/12,44575,0,705,0
1398/11/12,44575,0,705,0
1398/11/12,47002,0,577,0
1398/11/12,48557,0,575,0
1398/11/12,48872,0,576,0
1398/11/12,51020,0,574,0
1398/11/12,51128,0,576,0
1398/11/12,51443,0,575,0
1398/11/12,51847,0,704,0
1398/11/12,55425,0,705,0
1398/11/12,55425,0,705,0
1398/11/12,58477,0,576,0
1398/11/12,58477,0,576,0
1398/11/12,58477,0,576,0
1398/11/12,6000,0,577,0
1398/11/12,6000,0,6522,0
1398/11/12,62497,0,579,0
1398/11/12,66825,0,704,0
1398/11/12,6998,0,577,0
1398/11/12,76439,0,704,0
1398/11/12,7751,0,6420,0
1398/11/12,87741,0,704,0
1398/11/12,90624,0,579,0
1398/11/12,9376,0,579,0
1398/11/12,9376,0,579,0
1398/11/13,0,1099,0,32843
1398/11/13,0,1126,0,54000
1398/11/13,0,1126,0,54200
1398/11/13,0,14268,0,9600
1398/11/13,0,16362,0,6625
1398/11/13,0,16363,0,6617
1398/11/13,0,17992,0,2667
1398/11/13,0,17993,0,2679
1398/11/13,0,2000,0,9604
1398/11/13,0,2390,0,3910
1398/11/13,0,2500,0,9604
1398/11/13,0,2610,0,9604
1398/11/13,0,372,0,9603
1398/11/13,0,5219,0,9604
1398/11/13,0,5351,0,9648
1398/11/13,0,758,0,26954
1398/11/13,0,7860,0,9604
1398/11/13,0,841,0,9604
1398/11/13,0,845,0,54000
1398/11/13,0,92,0,42707
1398/11/16,0,1000,0,6160
1398/11/16,0,1000,0,9832
1398/11/16,0,10930,0,4466
1398/11/16,0,113,0,6160
1398/11/16,0,1218,0,4466
1398/11/16,0,140,0,9832
1398/11/16,0,1635,0,13700
1398/11/16,0,1662,0,6160
1398/11/16,0,169,0,6160
1398/11/16,0,20,0,56202
1398/11/16,0,200,0,12699
1398/11/16,0,200,0,56202
1398/11/16,0,233,0,4466
1398/11/16,0,2500,0,6160
1398/11/16,0,277,0,56202
1398/11/16,0,2911,0,9832
1398/11/16,0,3700,0,4466
1398/11/16,0,4500,0,9832
1398/11/16,0,66,0,12699
1398/11/16,0,700,0,6160
1398/11/16,0,7500,0,9832
1398/11/16,0,900,0,4466
1398/11/16,0,910,0,56202
1398/11/16,1095,0,2759,0
1398/11/16,12638,0,12779,0
1398/11/16,15575,0,12779,0
1398/11/16,16868,0,2759,0
1398/11/16,17860,0,2780,0
1398/11/16,2937,0,12779,0
1398/11/16,31073,0,3600,0
1398/11/16,38,0,29500,0
1398/11/16,4000,0,3600,0
1398/11/16,47879,0,3600,0
1398/11/16,55286,0,3599,0
1398/11/19,0,1134,0,18500
1398/11/19,0,13598,0,19300
1398/11/19,0,200,0,18500
1398/11/19,0,2800,0,18500
1398/11/19,0,72,0,18500
1398/11/19,0,7773,0,18500
1398/11/19,10000,0,683,0
1398/11/19,10000,0,683,0
1398/11/19,10000,0,683,0
1398/11/19,19170,0,684,0
1398/11/19,20840,0,683,0
1398/11/19,22011,0,683,0
1398/11/19,29818,0,683,0
1398/11/19,30000,0,683,0
1398/11/19,5000,0,683,0
1398/11/19,5075,0,683,0
1398/11/19,53574,0,684,0
1398/11/19,67776,0,683,0
1398/11/19,7926,0,683,0
1398/11/20,0,2508,0,11198
1398/11/20,0,5049,0,11198
1398/11/20,0,983,0,11198
1398/11/20,27738,0,733,0
1398/11/20,40144,0,733,0
1398/11/20,4159,0,734,0
1398/11/20,59856,0,733,0
1398/11/20,63630,0,734,0
1398/11/20,67697,0,735,0
1398/11/20,8026,0,733,0
1398/11/20,8157,0,24399,0
1398/11/21,369,0,5625,0
1398/11/26,0,1000,0,22776
1398/11/26,0,10000,0,4979
1398/11/26,0,10366,0,22776
1398/11/26,0,110,0,22776
1398/11/26,0,1220,0,23740
1398/11/26,0,1950,0,22797
1398/11/26,0,200,0,22776
1398/11/26,0,200,0,22797
1398/11/26,0,2000,0,4979
1398/11/26,0,209,0,23740
1398/11/26,0,21222,0,5070
1398/11/26,0,22,0,22776
1398/11/26,0,25600,0,3450
1398/11/26,0,280,0,22795
1398/11/26,0,3000,0,23740
1398/11/26,0,3044,0,3450
1398/11/26,0,33,0,22795
1398/11/26,0,34586,0,4678
1398/11/26,0,366,0,22796
1398/11/26,0,400,0,22795
1398/11/26,0,40277,0,4670
1398/11/26,0,4147,0,22776
1398/11/26,0,4158,0,22795
1398/11/26,0,4249,0,5070
1398/11/26,0,48,0,22795
1398/11/26,0,50,0,22776
1398/11/26,0,50,0,23740
1398/11/26,0,50,0,23740
1398/11/26,0,500,0,23740
1398/11/26,0,58,0,4979
1398/11/26,0,5837,0,4670
1398/11/26,0,5901,0,5080
1398/11/26,0,60,0,22776
1398/11/26,0,611,0,23740
1398/11/26,0,65,0,22795
1398/11/26,0,677,0,4979
1398/11/26,0,6835,0,5080
1398/11/26,0,698,0,22776
1398/11/26,0,769,0,22776
1398/11/26,0,78,0,22776
1398/11/26,10554,0,15725,0
1398/11/26,1275,0,15725,0
1398/11/26,15355,0,3228,0
1398/11/26,19725,0,15137,0
1398/11/26,2107,0,15725,0
1398/11/26,217,0,15725,0
1398/11/26,228,0,15551,0
1398/11/26,22858,0,3228,0
1398/11/26,27142,0,3228,0
1398/11/26,27142,0,3228,0
1398/11/26,2938,0,15725,0
1398/11/26,6172,0,15551,0
1398/11/27,1000,0,15878,0
1398/11/27,2838,0,66613,0
1398/11/27,5454,0,15878,0
1398/11/27,6000,0,15878,0
1398/11/27,81,0,15878,0
1398/11/28,0,1000,0,2847
1398/11/28,0,1309,0,3065
1398/11/28,0,17194,0,2847
1398/11/28,0,1969,0,3065
1398/11/28,0,2000,0,2847
1398/11/28,0,20000,0,2847
1398/11/28,0,20000,0,2847
1398/11/28,0,20000,0,2847
1398/11/28,0,2152,0,2847
1398/11/28,0,22300,0,3065
1398/11/28,0,3100,0,2847
1398/11/28,0,35823,0,2383
